FECHA,HORA,TEMP,HUM,PNM,DD,FF,NOMBRE,FECHA_HORA
20092021,    9,  13.0,   92,  1020.3,  230,   24     ,CORDOBA OBSERVATORIO,2021-09-20 09:00:00
20092021,   10,  14.7,   78,  1020.9,  200,   24     ,CORDOBA OBSERVATORIO,2021-09-20 10:00:00
20092021,   11,  15.8,   78,  1021.7,  200,   11     ,CORDOBA OBSERVATORIO,2021-09-20 11:00:00
20092021,   12,  16.6,   72,  1022.1,  200,   17     ,CORDOBA OBSERVATORIO,2021-09-20 12:00:00
20092021,   13,  17.0,   69,  1022.3,  180,   17     ,CORDOBA OBSERVATORIO,2021-09-20 13:00:00
20092021,   14,  18.2,   61,  1022.1,  180,   17     ,CORDOBA OBSERVATORIO,2021-09-20 14:00:00
20092021,   15,  18.7,   57,  1021.7,  180,   19     ,CORDOBA OBSERVATORIO,2021-09-20 15:00:00
20092021,   16,  18.6,   58,  1021.5,  180,   19     ,CORDOBA OBSERVATORIO,2021-09-20 16:00:00
20092021,   17,  19.6,   52,  1021.0,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-20 17:00:00
20092021,   18,  17.8,   61,  1021.6,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-20 18:00:00
20092021,   19,  16.7,   64,  1022.7,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-20 19:00:00
20092021,   20,  15.4,   67,  1024.0,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-20 20:00:00
20092021,   21,  15.2,   67,  1025.7,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-20 21:00:00
20092021,   22,  15.0,   69,  1026.8,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-20 22:00:00
20092021,   23,  14.6,   70,  1027.2,  230,    9     ,CORDOBA OBSERVATORIO,2021-09-20 23:00:00
21092021,    0,  14.2,   72,  1027.3,  230,   15     ,CORDOBA OBSERVATORIO,2021-09-21 00:00:00
21092021,    1,  14.0,   73,  1027.6,  230,   11     ,CORDOBA OBSERVATORIO,2021-09-21 01:00:00
21092021,    2,  13.4,   75,  1027.5,  180,    9     ,CORDOBA OBSERVATORIO,2021-09-21 02:00:00
21092021,    3,  12.8,   78,  1027.6,  230,    7     ,CORDOBA OBSERVATORIO,2021-09-21 03:00:00
21092021,    4,  12.4,   79,  1027.1,  230,    9     ,CORDOBA OBSERVATORIO,2021-09-21 04:00:00
21092021,    5,  12.0,   82,  1027.2,  230,    6     ,CORDOBA OBSERVATORIO,2021-09-21 05:00:00
21092021,    6,  13.0,   66,  1027.4,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-21 06:00:00
21092021,    7,  12.4,   71,  1028.5,  140,   11     ,CORDOBA OBSERVATORIO,2021-09-21 07:00:00
21092021,    8,  12.0,   78,  1028.8,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-21 08:00:00
21092021,    9,  11.9,   77,  1028.8,  110,    9     ,CORDOBA OBSERVATORIO,2021-09-21 09:00:00
21092021,   10,  12.2,   77,  1029.3,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-21 10:00:00
21092021,   11,  12.7,   74,  1029.2,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-21 11:00:00
21092021,   12,  14.0,   69,  1029.3,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-21 12:00:00
21092021,   13,  15.4,   65,  1027.8,   90,    6     ,CORDOBA OBSERVATORIO,2021-09-21 13:00:00
21092021,   14,  16.3,   57,  1026.6,  110,    4     ,CORDOBA OBSERVATORIO,2021-09-21 14:00:00
21092021,   15,  17.4,   50,  1025.5,  110,    7     ,CORDOBA OBSERVATORIO,2021-09-21 15:00:00
21092021,   16,  18.0,   43,  1024.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-21 16:00:00
21092021,   17,  18.1,   38,  1023.4,   90,    6     ,CORDOBA OBSERVATORIO,2021-09-21 17:00:00
21092021,   18,  18.3,   34,  1023.4,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-21 18:00:00
21092021,   19,  17.4,   38,  1023.0,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-21 19:00:00
21092021,   20,  16.0,   43,  1023.8,  140,    2     ,CORDOBA OBSERVATORIO,2021-09-21 20:00:00
21092021,   21,  16.6,   40,  1024.6,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-21 21:00:00
21092021,   22,  16.3,   35,  1024.9,   90,   13     ,CORDOBA OBSERVATORIO,2021-09-21 22:00:00
21092021,   23,  15.6,   35,  1024.9,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-21 23:00:00
22092021,    0,  15.2,   38,  1024.3,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-22 00:00:00
22092021,    1,  15.2,   40,  1023.6,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-22 01:00:00
22092021,    2,  14.5,   43,  1023.0,   90,   13     ,CORDOBA OBSERVATORIO,2021-09-22 02:00:00
22092021,    3,  13.9,   41,  1022.2,   90,   15     ,CORDOBA OBSERVATORIO,2021-09-22 03:00:00
22092021,    4,  13.2,   47,  1021.5,   70,    9     ,CORDOBA OBSERVATORIO,2021-09-22 04:00:00
22092021,    5,  13.8,   42,  1020.7,   70,    7     ,CORDOBA OBSERVATORIO,2021-09-22 05:00:00
22092021,    6,  12.6,   55,  1020.5,   70,    7     ,CORDOBA OBSERVATORIO,2021-09-22 06:00:00
22092021,    7,  11.8,   63,  1020.5,   70,    4     ,CORDOBA OBSERVATORIO,2021-09-22 07:00:00
22092021,    8,  12.4,   58,  1021.0,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-22 08:00:00
22092021,    9,  12.7,   55,  1021.4,   50,   15     ,CORDOBA OBSERVATORIO,2021-09-22 09:00:00
22092021,   10,  14.8,   49,  1021.2,   50,   11     ,CORDOBA OBSERVATORIO,2021-09-22 10:00:00
22092021,   11,  15.6,   43,  1021.2,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-22 11:00:00
22092021,   12,  16.5,   42,  1020.9,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-22 12:00:00
22092021,   13,  18.4,   39,  1020.0,   50,   11     ,CORDOBA OBSERVATORIO,2021-09-22 13:00:00
22092021,   14,  20.0,   32,  1019.4,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-22 14:00:00
22092021,   15,  21.0,   32,  1017.8,   90,   15     ,CORDOBA OBSERVATORIO,2021-09-22 15:00:00
22092021,   16,  21.2,   31,  1017.6,   90,   11     ,CORDOBA OBSERVATORIO,2021-09-22 16:00:00
22092021,   17,  20.9,   32,  1017.6,   90,   11     ,CORDOBA OBSERVATORIO,2021-09-22 17:00:00
22092021,   18,  20.5,   35,  1018.0,   90,   11     ,CORDOBA OBSERVATORIO,2021-09-22 18:00:00
22092021,   19,  19.4,   38,  1018.1,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-22 19:00:00
22092021,   20,  18.2,   37,  1019.2,   90,   15     ,CORDOBA OBSERVATORIO,2021-09-22 20:00:00
22092021,   21,  16.4,   43,  1019.4,   90,    9     ,CORDOBA OBSERVATORIO,2021-09-22 21:00:00
22092021,   22,  15.2,   50,  1020.7,   90,    6     ,CORDOBA OBSERVATORIO,2021-09-22 22:00:00
22092021,   23,  13.6,   55,  1021.9,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-22 23:00:00
23092021,    0,  12.7,   63,  1022.0,  110,    7     ,CORDOBA OBSERVATORIO,2021-09-23 00:00:00
23092021,    1,  11.0,   70,  1021.7,    0,    0     ,CORDOBA OBSERVATORIO,2021-09-23 01:00:00
23092021,    2,  10.2,   75,  1021.1,    0,    0     ,CORDOBA OBSERVATORIO,2021-09-23 02:00:00
23092021,    3,  10.3,   73,  1020.6,  180,    6     ,CORDOBA OBSERVATORIO,2021-09-23 03:00:00
23092021,    4,   9.9,   75,  1020.4,  180,    4     ,CORDOBA OBSERVATORIO,2021-09-23 04:00:00
23092021,    5,  10.2,   66,  1020.4,  180,    4     ,CORDOBA OBSERVATORIO,2021-09-23 05:00:00
23092021,    6,   9.2,   77,  1021.1,  230,    7     ,CORDOBA OBSERVATORIO,2021-09-23 06:00:00
23092021,    7,   8.0,   64,  1022.4,  230,    4     ,CORDOBA OBSERVATORIO,2021-09-23 07:00:00
23092021,    8,   7.2,   77,  1022.6,  270,    2     ,CORDOBA OBSERVATORIO,2021-09-23 08:00:00
23092021,    9,  11.6,   62,  1021.5,  230,    6     ,CORDOBA OBSERVATORIO,2021-09-23 09:00:00
23092021,   10,  15.2,   59,  1019.9,  160,    6     ,CORDOBA OBSERVATORIO,2021-09-23 10:00:00
23092021,   11,  19.2,   47,  1020.8,  160,    6     ,CORDOBA OBSERVATORIO,2021-09-23 11:00:00
23092021,   12,  21.8,   35,  1020.6,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-23 12:00:00
23092021,   13,  22.4,   34,  1021.1,  160,   13     ,CORDOBA OBSERVATORIO,2021-09-23 13:00:00
23092021,   14,  23.8,   29,  1020.9,  140,   13     ,CORDOBA OBSERVATORIO,2021-09-23 14:00:00
23092021,   15,  24.6,   27,  1021.4,  140,   11     ,CORDOBA OBSERVATORIO,2021-09-23 15:00:00
23092021,   16,  25.0,   25,  1019.4,  140,   13     ,CORDOBA OBSERVATORIO,2021-09-23 16:00:00
23092021,   17,  25.2,   27,  1019.0,  140,    9     ,CORDOBA OBSERVATORIO,2021-09-23 17:00:00
23092021,   18,  24.6,   27,  1019.2,  140,   11     ,CORDOBA OBSERVATORIO,2021-09-23 18:00:00
23092021,   19,  22.4,   33,  1019.7,  140,   13     ,CORDOBA OBSERVATORIO,2021-09-23 19:00:00
23092021,   20,  20.4,   40,  1021.8,  110,   11     ,CORDOBA OBSERVATORIO,2021-09-23 20:00:00
23092021,   21,  19.0,   49,  1022.0,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-23 21:00:00
23092021,   22,  17.3,   48,  1022.6,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-23 22:00:00
23092021,   23,  15.7,   51,  1023.1,   70,    6     ,CORDOBA OBSERVATORIO,2021-09-23 23:00:00
24092021,    0,  14.5,   55,  1023.2,  320,    2     ,CORDOBA OBSERVATORIO,2021-09-24 00:00:00
24092021,    1,  13.4,   62,  1023.0,  290,    4     ,CORDOBA OBSERVATORIO,2021-09-24 01:00:00
24092021,    2,  12.5,   64,  1023.2,  320,    6     ,CORDOBA OBSERVATORIO,2021-09-24 02:00:00
24092021,    3,  11.4,   70,  1022.4,  270,    4     ,CORDOBA OBSERVATORIO,2021-09-24 03:00:00
24092021,    4,  10.8,   71,  1021.9,  290,    2     ,CORDOBA OBSERVATORIO,2021-09-24 04:00:00
24092021,    5,  10.2,   74,  1021.4,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-24 05:00:00
24092021,    6,  10.0,   69,  1021.9,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-24 06:00:00
24092021,    7,   8.9,   79,  1022.7,  320,    2     ,CORDOBA OBSERVATORIO,2021-09-24 07:00:00
24092021,    8,  10.6,   65,  1023.5,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-24 08:00:00
24092021,    9,  14.9,   55,  1023.6,  180,    2     ,CORDOBA OBSERVATORIO,2021-09-24 09:00:00
24092021,   10,  19.8,   46,  1024.3,  320,    9     ,CORDOBA OBSERVATORIO,2021-09-24 10:00:00
24092021,   11,  21.1,   42,  1023.9,  320,    9     ,CORDOBA OBSERVATORIO,2021-09-24 11:00:00
24092021,   12,  22.9,   36,  1023.9,   90,   17     ,CORDOBA OBSERVATORIO,2021-09-24 12:00:00
24092021,   13,  24.2,   34,  1023.4,   50,   11     ,CORDOBA OBSERVATORIO,2021-09-24 13:00:00
24092021,   14,  25.3,   31,  1021.6,   90,   13     ,CORDOBA OBSERVATORIO,2021-09-24 14:00:00
24092021,   15,  26.4,   29,  1020.5,   90,   15     ,CORDOBA OBSERVATORIO,2021-09-24 15:00:00
24092021,   16,  26.3,   29,  1019.6,   90,   11     ,CORDOBA OBSERVATORIO,2021-09-24 16:00:00
24092021,   17,  25.7,   30,  1019.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-24 17:00:00
24092021,   18,  25.2,   30,  1019.0,   50,   11     ,CORDOBA OBSERVATORIO,2021-09-24 18:00:00
24092021,   19,  23.2,   36,  1019.3,   50,   15     ,CORDOBA OBSERVATORIO,2021-09-24 19:00:00
24092021,   20,  20.6,   34,  1019.1,   70,   15     ,CORDOBA OBSERVATORIO,2021-09-24 20:00:00
24092021,   21,  19.3,   39,  1019.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-24 21:00:00
24092021,   22,  17.6,   47,  1019.0,  340,    6     ,CORDOBA OBSERVATORIO,2021-09-24 22:00:00
24092021,   23,  17.0,   52,  1019.3,  360,    4     ,CORDOBA OBSERVATORIO,2021-09-24 23:00:00
25092021,    0,  16.9,   53,  1019.3,   20,    6     ,CORDOBA OBSERVATORIO,2021-09-25 00:00:00
25092021,    1,  16.3,   55,  1019.3,   20,    6     ,CORDOBA OBSERVATORIO,2021-09-25 01:00:00
25092021,    2,  16.7,   57,  1018.3,   20,    7     ,CORDOBA OBSERVATORIO,2021-09-25 02:00:00
25092021,    3,  16.0,   62,  1017.7,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-25 03:00:00
25092021,    4,  15.7,   65,  1016.6,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-25 04:00:00
25092021,    5,  14.6,   70,  1015.7,   70,    4     ,CORDOBA OBSERVATORIO,2021-09-25 05:00:00
25092021,    6,  14.6,   68,  1015.4,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-25 06:00:00
25092021,    7,  15.1,   65,  1015.3,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-25 07:00:00
25092021,    8,  16.0,   61,  1017.2,   20,    7     ,CORDOBA OBSERVATORIO,2021-09-25 08:00:00
25092021,    9,  18.0,   56,  1016.7,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-25 09:00:00
25092021,   10,  20.3,   47,  1016.1,   20,   15     ,CORDOBA OBSERVATORIO,2021-09-25 10:00:00
25092021,   11,  22.4,   43,  1015.1,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-25 11:00:00
25092021,   12,  23.6,   39,  1014.5,   50,   15     ,CORDOBA OBSERVATORIO,2021-09-25 12:00:00
25092021,   13,  25.8,   34,  1012.9,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-25 13:00:00
25092021,   14,  26.5,   33,  1011.3,   50,   20     ,CORDOBA OBSERVATORIO,2021-09-25 14:00:00
25092021,   15,  27.8,   30,  1010.0,   50,   19     ,CORDOBA OBSERVATORIO,2021-09-25 15:00:00
25092021,   16,  28.5,   28,  1009.4,   50,   17     ,CORDOBA OBSERVATORIO,2021-09-25 16:00:00
25092021,   17,  28.6,   28,  1008.9,   50,   15     ,CORDOBA OBSERVATORIO,2021-09-25 17:00:00
25092021,   18,  27.6,   28,  1008.2,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-25 18:00:00
25092021,   19,  26.0,   32,  1008.3,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-25 19:00:00
25092021,   20,  24.4,   36,  1008.9,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-25 20:00:00
25092021,   21,  23.0,   40,  1009.2,   20,    7     ,CORDOBA OBSERVATORIO,2021-09-25 21:00:00
25092021,   22,  21.7,   42,  1010.3,   20,    9     ,CORDOBA OBSERVATORIO,2021-09-25 22:00:00
25092021,   23,  22.0,   41,  1010.2,   20,   11     ,CORDOBA OBSERVATORIO,2021-09-25 23:00:00
26092021,    0,  21.4,   43,  1010.2,   20,    9     ,CORDOBA OBSERVATORIO,2021-09-26 00:00:00
26092021,    1,  21.0,   44,  1010.3,  320,    6     ,CORDOBA OBSERVATORIO,2021-09-26 01:00:00
26092021,    2,  20.0,   49,  1010.2,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-26 02:00:00
26092021,    3,  19.4,   47,  1009.6,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-26 03:00:00
26092021,    4,  18.9,   49,  1009.3,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-26 04:00:00
26092021,    5,  19.0,   46,  1008.9,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-26 05:00:00
26092021,    6,  18.8,   45,  1008.0,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-26 06:00:00
26092021,    7,  16.8,   49,  1009.7,   50,    4     ,CORDOBA OBSERVATORIO,2021-09-26 07:00:00
26092021,    8,  16.8,   54,  1012.4,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-26 08:00:00
26092021,    9,  18.2,   49,  1015.6,  180,    9     ,CORDOBA OBSERVATORIO,2021-09-26 09:00:00
26092021,   10,  22.0,   47,  1014.3,  180,   13     ,CORDOBA OBSERVATORIO,2021-09-26 10:00:00
26092021,   11,  23.2,   41,  1014.6,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-26 11:00:00
26092021,   12,  25.0,   36,  1014.4,  140,   13     ,CORDOBA OBSERVATORIO,2021-09-26 12:00:00
26092021,   13,  26.0,   35,  1014.4,  180,   13     ,CORDOBA OBSERVATORIO,2021-09-26 13:00:00
26092021,   14,  26.8,   35,  1014.9,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-26 14:00:00
26092021,   15,  27.4,   34,  1013.5,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-26 15:00:00
26092021,   16,  26.4,   31,  1013.5,  140,   15     ,CORDOBA OBSERVATORIO,2021-09-26 16:00:00
26092021,   17,  27.0,   30,  1012.9,  140,   15     ,CORDOBA OBSERVATORIO,2021-09-26 17:00:00
26092021,   18,  25.2,   28,  1013.1,  140,   15     ,CORDOBA OBSERVATORIO,2021-09-26 18:00:00
26092021,   19,  23.8,   30,  1013.5,  140,   13     ,CORDOBA OBSERVATORIO,2021-09-26 19:00:00
26092021,   20,  21.8,   34,  1014.2,  180,    9     ,CORDOBA OBSERVATORIO,2021-09-26 20:00:00
26092021,   21,  20.2,   33,  1014.9,  180,    9     ,CORDOBA OBSERVATORIO,2021-09-26 21:00:00
26092021,   22,  18.4,   36,  1014.9,  230,   11     ,CORDOBA OBSERVATORIO,2021-09-26 22:00:00
26092021,   23,  17.2,   39,  1015.2,  230,   11     ,CORDOBA OBSERVATORIO,2021-09-26 23:00:00
27092021,    0,  16.6,   40,  1015.5,  230,   13     ,CORDOBA OBSERVATORIO,2021-09-27 00:00:00
27092021,    1,  16.2,   41,  1016.2,  230,    7     ,CORDOBA OBSERVATORIO,2021-09-27 01:00:00
27092021,    2,  15.6,   42,  1016.8,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-27 02:00:00
27092021,    3,  15.2,   43,  1016.8,  230,   15     ,CORDOBA OBSERVATORIO,2021-09-27 03:00:00
27092021,    4,  14.6,   45,  1016.7,  230,   17     ,CORDOBA OBSERVATORIO,2021-09-27 04:00:00
27092021,    5,  14.0,   48,  1016.5,  230,   13     ,CORDOBA OBSERVATORIO,2021-09-27 05:00:00
27092021,    6,  12.0,   56,  1016.1,  230,    4     ,CORDOBA OBSERVATORIO,2021-09-27 06:00:00
27092021,    7,  11.4,   61,  1017.1,  230,    6     ,CORDOBA OBSERVATORIO,2021-09-27 07:00:00
27092021,    8,  12.0,   61,  1018.5,  230,   13     ,CORDOBA OBSERVATORIO,2021-09-27 08:00:00
27092021,    9,  13.4,   62,  1018.6,  230,    7     ,CORDOBA OBSERVATORIO,2021-09-27 09:00:00
27092021,   10,  16.6,   52,  1018.6,  200,    7     ,CORDOBA OBSERVATORIO,2021-09-27 10:00:00
27092021,   11,  19.4,   37,  1018.6,  180,    7     ,CORDOBA OBSERVATORIO,2021-09-27 11:00:00
27092021,   12,  21.6,   42,  1017.5,  160,    9     ,CORDOBA OBSERVATORIO,2021-09-27 12:00:00
27092021,   13,  22.4,   42,  1016.5,  160,   11     ,CORDOBA OBSERVATORIO,2021-09-27 13:00:00
27092021,   14,  24.2,   39,  1015.6,  140,    9     ,CORDOBA OBSERVATORIO,2021-09-27 14:00:00
27092021,   15,  25.2,   36,  1014.6,  140,    9     ,CORDOBA OBSERVATORIO,2021-09-27 15:00:00
27092021,   16,  26.2,   36,  1011.8,  140,    9     ,CORDOBA OBSERVATORIO,2021-09-27 16:00:00
27092021,   17,  25.2,   37,  1013.7,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-27 17:00:00
27092021,   18,  24.2,   41,  1013.4,  140,   17     ,CORDOBA OBSERVATORIO,2021-09-27 18:00:00
27092021,   19,  22.4,   43,  1013.3,  160,   17     ,CORDOBA OBSERVATORIO,2021-09-27 19:00:00
27092021,   20,  19.6,   53,  1016.1,  160,   19     ,CORDOBA OBSERVATORIO,2021-09-27 20:00:00
27092021,   21,  16.6,   63,  1017.9,  180,   15     ,CORDOBA OBSERVATORIO,2021-09-27 21:00:00
27092021,   22,  13.4,   77,  1019.6,  200,   19     ,CORDOBA OBSERVATORIO,2021-09-27 22:00:00
27092021,   23,  13.2,   77,  1020.3,  200,   11     ,CORDOBA OBSERVATORIO,2021-09-27 23:00:00
28092021,    0,  13.2,   77,  1020.1,  200,   13     ,CORDOBA OBSERVATORIO,2021-09-28 00:00:00
28092021,    1,  13.4,   75,  1020.0,  200,   13     ,CORDOBA OBSERVATORIO,2021-09-28 01:00:00
28092021,    2,  13.4,   75,  1019.9,  200,    9     ,CORDOBA OBSERVATORIO,2021-09-28 02:00:00
28092021,    3,  13.4,   75,  1019.8,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-28 03:00:00
28092021,    4,  13.2,   77,  1018.9,  180,   11     ,CORDOBA OBSERVATORIO,2021-09-28 04:00:00
28092021,    5,  13.2,   77,  1018.6,  180,   13     ,CORDOBA OBSERVATORIO,2021-09-28 05:00:00
28092021,    6,  13.0,   78,  1018.5,  230,   13     ,CORDOBA OBSERVATORIO,2021-09-28 06:00:00
28092021,    7,  13.0,   78,  1019.4,  230,   17     ,CORDOBA OBSERVATORIO,2021-09-28 07:00:00
28092021,    8,  13.2,   78,  1020.2,  180,    7     ,CORDOBA OBSERVATORIO,2021-09-28 08:00:00
28092021,    9,  12.9,   80,  1021.3,  200,    7     ,CORDOBA OBSERVATORIO,2021-09-28 09:00:00
28092021,   10,  13.0,   80,  1021.9,  160,   11     ,CORDOBA OBSERVATORIO,2021-09-28 10:00:00
28092021,   11,  13.5,   78,  1021.9,  160,    7     ,CORDOBA OBSERVATORIO,2021-09-28 11:00:00
28092021,   12,  13.4,   79,  1021.9,  160,    9     ,CORDOBA OBSERVATORIO,2021-09-28 12:00:00
28092021,   13,  13.8,   75,  1021.5,  160,   13     ,CORDOBA OBSERVATORIO,2021-09-28 13:00:00
28092021,   14,  14.4,   75,  1020.5,  160,   11     ,CORDOBA OBSERVATORIO,2021-09-28 14:00:00
28092021,   15,  15.6,   70,  1019.1,  180,    7     ,CORDOBA OBSERVATORIO,2021-09-28 15:00:00
28092021,   16,  16.3,   71,  1018.0,  180,    7     ,CORDOBA OBSERVATORIO,2021-09-28 16:00:00
28092021,   17,  16.6,   69,  1017.6,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-28 17:00:00
28092021,   18,  16.5,   69,  1017.7,  200,    7     ,CORDOBA OBSERVATORIO,2021-09-28 18:00:00
28092021,   19,  16.6,   70,  1017.7,  180,    7     ,CORDOBA OBSERVATORIO,2021-09-28 19:00:00
28092021,   20,  16.6,   70,  1017.9,  160,    4     ,CORDOBA OBSERVATORIO,2021-09-28 20:00:00
28092021,   21,  16.3,   72,  1019.0,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-28 21:00:00
28092021,   22,  15.1,   77,  1019.5,  140,    9     ,CORDOBA OBSERVATORIO,2021-09-28 22:00:00
28092021,   23,  14.5,   79,  1019.6,   90,    2     ,CORDOBA OBSERVATORIO,2021-09-28 23:00:00
29092021,    0,  14.8,   82,  1020.2,  320,    4     ,CORDOBA OBSERVATORIO,2021-09-29 00:00:00
29092021,    1,  15.2,   81,  1020.1,  360,    2     ,CORDOBA OBSERVATORIO,2021-09-29 01:00:00
29092021,    2,  15.0,   82,  1019.6,  360,    4     ,CORDOBA OBSERVATORIO,2021-09-29 02:00:00
29092021,    3,  14.8,   84,  1019.3,   90,    4     ,CORDOBA OBSERVATORIO,2021-09-29 03:00:00
29092021,    4,  14.7,   85,  1019.2,   90,    4     ,CORDOBA OBSERVATORIO,2021-09-29 04:00:00
29092021,    5,  15.0,   83,  1017.8,   90,    4     ,CORDOBA OBSERVATORIO,2021-09-29 05:00:00
29092021,    6,  14.9,   85,  1017.4,   90,    4     ,CORDOBA OBSERVATORIO,2021-09-29 06:00:00
29092021,    7,  14.7,   89,  1017.4,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-29 07:00:00
29092021,    8,  15.2,   86,  1016.7,   70,    6     ,CORDOBA OBSERVATORIO,2021-09-29 08:00:00
29092021,    9,  15.2,   89,  1016.8,  360,    7     ,CORDOBA OBSERVATORIO,2021-09-29 09:00:00
29092021,   10,  16.4,   85,  1018.2,   70,    9     ,CORDOBA OBSERVATORIO,2021-09-29 10:00:00
29092021,   11,  18.2,   75,  1018.0,   50,    9     ,CORDOBA OBSERVATORIO,2021-09-29 11:00:00
29092021,   12,  21.0,   59,  1016.8,   50,   15     ,CORDOBA OBSERVATORIO,2021-09-29 12:00:00
29092021,   13,  23.0,   52,  1014.4,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 13:00:00
29092021,   14,  23.2,   50,  1013.6,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 14:00:00
29092021,   15,  25.0,   44,  1010.3,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 15:00:00
29092021,   16,  25.6,   43,  1010.1,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 16:00:00
29092021,   17,  26.2,   34,  1010.3,   20,   15     ,CORDOBA OBSERVATORIO,2021-09-29 17:00:00
29092021,   18,  26.0,   38,  1009.1,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 18:00:00
29092021,   19,  24.6,   41,  1009.2,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 19:00:00
29092021,   20,  22.4,   47,  1009.1,   50,   13     ,CORDOBA OBSERVATORIO,2021-09-29 20:00:00
29092021,   21,  21.4,   55,  1009.3,   50,   11     ,CORDOBA OBSERVATORIO,2021-09-29 21:00:00
29092021,   22,  19.8,   59,  1009.8,  140,    7     ,CORDOBA OBSERVATORIO,2021-09-29 22:00:00
29092021,   23,  18.8,   62,  1010.2,  360,    7     ,CORDOBA OBSERVATORIO,2021-09-29 23:00:00
30092021,    0,  18.2,   64,  1010.5,  360,   13     ,CORDOBA OBSERVATORIO,2021-09-30 00:00:00
30092021,    1,  17.2,   68,  1011.3,  360,   11     ,CORDOBA OBSERVATORIO,2021-09-30 01:00:00
30092021,    2,  16.8,   69,  1011.5,  360,   13     ,CORDOBA OBSERVATORIO,2021-09-30 02:00:00
30092021,    3,  16.0,   72,  1012.2,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-30 03:00:00
30092021,    4,  15.6,   74,  1012.2,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-30 04:00:00
30092021,    5,  15.0,   76,  1011.5,   50,    6     ,CORDOBA OBSERVATORIO,2021-09-30 05:00:00
30092021,    6,  16.4,   86,  1007.3,   50,    7     ,CORDOBA OBSERVATORIO,2021-09-30 06:00:00
30092021,    7,  17.0,   91,  1004.0,   90,    6     ,CORDOBA OBSERVATORIO,2021-09-30 07:00:00
30092021,    8,  17.7,   88,  1004.1,   90,    7     ,CORDOBA OBSERVATORIO,2021-09-30 08:00:00
